user_id,transaction_date,city,region,product_category,sale_amount,price,subscription,age,store_id,status,email,username,raw_timestamp
1987,2023-10-26,Los Angeles,West,Clothing,329.38,87.73,Basic,65,STORE_006,Active,user1987@example.com,user_1987,2023-11-05 00:00:00
1475,2024-12-15,New York,East,Home,522.99,11.38,Premium,50,STORE_019,Pending,user1475@example.com,user_1475,2023-12-15T00:00:00Z
1189,2023-06-16,New York,East,Clothing,563.07,398.58,Basic,25,STORE_017,Inactive,user1189@example.com,user_1189,2024-06-28 00:00:00
1526,2024-12-20,Philadelphia,East,Clothing,484.72,462.09,Enterprise,45,STORE_003,Active,user1526@example.com,user_1526,28/03/2024 00:00
1885,2024-09-03,New York,East,Home,137.43,63.71,Basic,61,STORE_010,Active,user1885@example.com,user_1885,2023-11-11 00:00:00
1970,2023-05-14,New York,East,Clothing,,,Enterprise,60,STORE_004,Active,user1970@example.com,user_1970,2023-07-21 00:00:00
1115,2024-11-06,Phoenix,West,Electronics,757.0,335.46,Enterprise,23,STORE_009,Active,user1115@example.com,user_1115,2023-07-30 00:00:00
1735,2023-07-24,San Jose,West,Food,949.3,471.21,Free,17,STORE_003,Inactive,user1735@example.com,user_1735,2024-05-27 00:00:00
1546,2024-09-19,Los Angeles,West,Books,964.62,359.33,Premium,22,STORE_019,Active,user1546@example.com,user_1546,NULL
1080,2023-04-12,Houston,South,Books,189.04,479.09,Enterprise,39,STORE_019,Inactive,user1080@example.com,user_1080,2023-08-08 00:00:00
1109,2024-02-22,New York,East,Clothing,367.64,250.43,Free,23,STORE_015,Active,user1109@example.com,user_1109,2023-03-26 00:00:00
1260,2023-04-29,Los Angeles,West,Beauty,233.61,421.34,Free,45,STORE_020,Pending,user1260@example.com,user_1260,2024-03-14 00:00:00
1916,2023-03-13,Chicago,Midwest,Toys,527.44,201.2,Free,27,STORE_001,,user1916@example.com,user_1916,2024-02-09 00:00:00
1528,2024-08-27,Chicago,Midwest,Clothing,990.75,299.51,Basic,20,STORE_012,Inactive,user1528@example.com,user_1528,2024-05-26 00:00:00
1181,2024-12-31,Phoenix,West,Sports,516.3,493.82,Enterprise,38,STORE_016,,user1181@example.com,user_1181,2023-05-06 00:00:00
1160,2024-05-24,Chicago,Midwest,Books,36.48,251.58,Basic,17,STORE_004,Active,user1160@example.com,user_1160,2023-12-01 00:00:00
1308,2024-09-28,Los Angeles,West,Clothing,665.47,104.96,Premium,58,STORE_017,,user1308@example.com,user_1308,2023-12-18 00:00:00
1773,2024-07-07,New York,East,Electronics,448.13,427.17,Premium,43,STORE_004,,,user_1773,06/11/2024 00:00
1537,2023-11-07,Chicago,Midwest,Food,118.29,246.29,Enterprise,43,STORE_005,Pending,user1537@example.com,user_1537,2024-12-02 00:00:00
1686,2024-04-26,New York,East,Toys,384.02,297.57,Basic,48,STORE_002,,user1686@example.com,user_1686,2023-10-19 00:00:00
1217,2023-01-29,Houston,South,Electronics,,,Basic,39,STORE_012,,user1217@example.com,user_1217,2023-04-10 00:00:00
1385,2024-01-01,Houston,South,Beauty,94.09,159.49,Free,19,STORE_008,Inactive,user1385@example.com,user_1385,2023-04-28 00:00:00
1703,2023-01-21,Houston,South,Home,30.2,213.48,Premium,45,STORE_014,,user1703@example.com,,2023-11-21 00:00:00
1182,2024-02-04,San Jose,West,Home,767.25,253.87,Premium,47,STORE_004,Inactive,user1182@example.com,user_1182,2024-01-08T00:00:00Z
1588,2023-07-26,Phoenix,West,Toys,577.79,152.17,Premium,50,STORE_007,Pending,user1588@example.com,user_1588,2023-04-05 00:00:00
1512,2024-08-15,San Diego,West,Clothing,217.64,240.26,Free,33,STORE_003,,user1512@example.com,user_1512,2023-11-06 00:00:00
1344,2023-11-04,Houston,South,Beauty,674.84,260.11,Free,28,STORE_014,,user1344@example.com,user_1344,2024-10-04 00:00:00
1750,2023-07-11,Houston,South,Toys,618.28,268.7,Basic,58,STORE_015,Pending,user1750@example.com,user_1750,2024-08-02 00:00:00
1429,2023-03-03,Los Angeles,West,Books,307.27,344.23,Free,45,STORE_005,Inactive,user1429@example.com,user_1429,2023-03-07 00:00:00
1288,2024-02-27,San Jose,West,Sports,246.1,121.88,Free,57,STORE_006,Pending,user1288@example.com,,2023-11-14 00:00:00
1729,2024-07-27,Los Angeles,West,Beauty,265.81,72.53,Enterprise,57,STORE_002,Inactive,user1729@example.com,user_1729,2023-06-30 00:00:00
1031,2023-02-13,Chicago,Midwest,Toys,901.57,434.25,Premium,19,STORE_003,Pending,user1031@example.com,user_1031,04/11/2024 00:00
1937,2024-02-11,San Antonio,South,Food,830.69,263.37,Basic,23,STORE_019,,user1937@example.com,user_1937,2023-09-15 00:00:00
1067,2023-04-03,San Jose,West,Books,807.78,369.93,Premium,65,STORE_011,Pending,user1067@example.com,user_1067,2023-08-12 00:00:00
1416,2023-06-29,Philadelphia,East,Books,538.14,32.68,Free,44,STORE_014,Pending,user1416@example.com,user_1416,2024-07-12 00:00:00
1191,2024-11-30,Phoenix,West,Books,30.86,411.58,Free,25,STORE_012,,user1191@example.com,user_1191,2024-11-09 00:00:00
1379,2023-02-25,New York,East,Books,904.13,351.81,Free,51,STORE_013,Pending,user1379@example.com,user_1379,31/08/2023 00:00
1382,2024-02-02,Dallas,South,Electronics,304.45,379.55,Enterprise,32,STORE_010,Active,user1382@example.com,user_1382,2024-03-25 00:00:00
1050,2024-10-21,Los Angeles,West,Beauty,842.75,209.42,Premium,33,STORE_003,,user1050@example.com,user_1050,2023-04-13 00:00:00
1548,2024-12-16,San Diego,West,Sports,333.5,276.13,Premium,38,STORE_014,,user1548@example.com,user_1548,2024-10-18 00:00:00
1732,2024-10-07,Houston,South,Toys,91.41,160.29,Basic,16,STORE_013,Inactive,user1732@example.com,user_1732,2024-10-26 00:00:00
1044,2024-08-31,Chicago,Midwest,Beauty,828.5,345.3,Free,44,STORE_016,Inactive,user1044@example.com,user_1044,2024-02-29 00:00:00
1755,2024-02-07,Los Angeles,West,Beauty,907.78,315.18,Basic,17,STORE_001,,user1755@example.com,user_1755,19/12/2024 00:00
1595,2023-02-20,Los Angeles,West,Beauty,947.77,187.12,Enterprise,54,STORE_009,Inactive,user1595@example.com,user_1595,2024-03-21 00:00:00
1774,2024-04-09,Philadelphia,East,Toys,273.54,407.64,Premium,30,STORE_007,Inactive,user1774@example.com,user_1774,17/03/2024 00:00
1789,2024-09-06,San Diego,West,Books,38.49,397.27,Free,62,STORE_007,,user1789@example.com,user_1789,06/04/2024 00:00
1507,2024-01-14,New York,East,Toys,403.58,487.33,Premium,16,STORE_016,Inactive,user1507@example.com,user_1507,2024-03-09 00:00:00
1079,2023-09-20,Houston,South,Clothing,909.14,121.25,Premium,51,STORE_002,Active,user1079@example.com,user_1079,2024-09-04 00:00:00
1192,2023-02-16,San Diego,West,Electronics,377.19,200.37,Free,48,STORE_020,,user1192@example.com,user_1192,2024-08-17 00:00:00
1131,2023-06-23,San Antonio,South,Toys,150.38,267.56,Free,45,STORE_005,Active,user1131@example.com,user_1131,2023-05-11 00:00:00
1811,2023-10-15,Phoenix,West,Home,521.8,463.72,Enterprise,34,STORE_009,,user1811@example.com,user_1811,2024-05-18 00:00:00
1693,2023-06-04,San Antonio,South,Toys,267.62,22.75,Premium,28,STORE_005,Active,user1693@example.com,user_1693,2024-05-21 00:00:00
1786,2024-01-01,New York,East,Toys,869.49,51.32,Enterprise,47,STORE_004,Inactive,user1786@example.com,user_1786,2024-06-04 00:00:00
1161,2024-07-30,San Diego,West,Books,770.57,43.03,Premium,49,STORE_019,Inactive,user1161@example.com,user_1161,2023-01-27 00:00:00
1049,2024-11-27,Philadelphia,East,Clothing,90.25,81.12,Enterprise,39,STORE_019,Active,user1049@example.com,user_1049,2024-04-09 00:00:00
1747,2023-10-03,Philadelphia,East,Electronics,736.98,367.11,Free,18,STORE_020,,user1747@example.com,user_1747,05/08/2023 00:00
1549,2024-10-21,Houston,South,Sports,404.87,193.79,Free,19,STORE_003,,user1549@example.com,user_1549,2024-02-13 00:00:00
1205,2023-08-02,Los Angeles,West,Food,162.59,477.44,Enterprise,65,STORE_013,Pending,user1205@example.com,user_1205,14/11/2023 00:00
1929,2024-09-09,San Jose,West,Food,886.56,247.36,Free,58,STORE_004,Pending,user1929@example.com,user_1929,2024-03-09 00:00:00
1893,2024-03-08,Philadelphia,East,Home,,,Basic,43,STORE_014,Active,user1893@example.com,user_1893,2023-08-18 00:00:00
1174,2024-12-31,Dallas,South,Food,908.14,221.49,Enterprise,49,STORE_017,Active,user1174@example.com,user_1174,2023-05-11 00:00:00
1212,2023-11-04,Phoenix,West,Books,518.28,459.06,Enterprise,34,STORE_019,Active,user1212@example.com,user_1212,2024-04-20 00:00:00
1525,2024-08-05,Chicago,Midwest,Sports,743.11,13.05,Free,32,STORE_019,Active,user1525@example.com,user_1525,2024-02-07 00:00:00
1572,2024-03-02,Los Angeles,West,Sports,967.05,136.21,Free,53,STORE_015,,user1572@example.com,user_1572,2023-07-09 00:00:00
1870,2024-09-10,Phoenix,West,Sports,,,Premium,43,STORE_018,Active,user1870@example.com,user_1870,2024-05-03 00:00:00
1479,2024-02-19,Phoenix,West,Toys,678.35,481.76,Free,55,STORE_020,Pending,user1479@example.com,user_1479,2023-05-19 00:00:00
1608,2023-04-25,New York,East,Electronics,441.43,326.62,Basic,17,STORE_007,,user1608@example.com,user_1608,2023-07-15 00:00:00
1444,2024-04-19,Houston,South,Food,705.57,80.45,Enterprise,43,STORE_001,Active,user1444@example.com,user_1444,2024-04-05 00:00:00
1370,2023-07-26,Phoenix,West,Sports,437.47,424.58,Enterprise,19,STORE_011,Active,user1370@example.com,user_1370,2024-08-15 00:00:00
1562,2024-07-21,Phoenix,West,Sports,935.93,363.68,Premium,47,STORE_013,,user1562@example.com,user_1562,2023-08-26 00:00:00
1746,2024-06-24,San Diego,West,Electronics,422.97,446.97,Enterprise,52,STORE_011,,user1746@example.com,user_1746,2024-10-23 00:00:00
1981,2024-12-15,Dallas,South,Beauty,512.56,221.86,Premium,26,STORE_010,Inactive,user1981@example.com,user_1981,08/09/2024 00:00
1334,2024-11-03,San Diego,West,Toys,737.24,338.19,Basic,34,STORE_013,,user1334@example.com,user_1334,2023-06-15 00:00:00
1603,2023-10-17,San Diego,West,Clothing,795.55,248.63,Enterprise,24,STORE_006,Inactive,user1603@example.com,user_1603,2023-08-29 00:00:00
1437,2023-02-18,New York,East,Electronics,508.44,430.43,Free,32,STORE_012,Inactive,user1437@example.com,user_1437,2023-04-27 00:00:00
1059,2023-05-04,San Jose,West,Books,561.45,386.2,Enterprise,32,STORE_011,Pending,user1059@example.com,user_1059,2024-06-11 00:00:00
1360,2023-04-17,Los Angeles,West,Electronics,859.8,306.78,Enterprise,45,STORE_004,Active,user1360@example.com,user_1360,2024-06-03 00:00:00
1623,2024-10-07,San Antonio,South,Clothing,503.41,382.17,Basic,39,STORE_006,Pending,user1623@example.com,user_1623,2024-01-08 00:00:00
1788,2023-05-22,Chicago,Midwest,Clothing,347.91,405.53,Basic,44,STORE_014,Active,user1788@example.com,user_1788,2024-01-17 00:00:00
1221,2024-02-29,Houston,South,Home,434.53,73.31,Basic,25,STORE_017,,user1221@example.com,user_1221,2024-06-12 00:00:00
1611,2024-01-06,San Jose,West,Electronics,321.66,46.97,Enterprise,25,STORE_001,,user1611@example.com,user_1611,2023-03-04 00:00:00
1906,2023-02-07,Houston,South,Food,703.78,443.46,Premium,56,STORE_017,Pending,user1906@example.com,user_1906,18/11/2023 00:00
1822,2023-01-09,Philadelphia,East,Sports,628.12,444.35,Basic,60,STORE_013,,user1822@example.com,user_1822,20/12/2023 00:00
1151,2024-10-26,Chicago,Midwest,Beauty,721.69,198.05,Basic,35,STORE_003,Active,user1151@example.com,user_1151,2024-07-07 00:00:00
1529,2023-04-06,San Antonio,South,Sports,,,Free,64,STORE_006,Active,user1529@example.com,user_1529,2023-09-05 00:00:00
1821,2023-11-08,San Antonio,South,Beauty,132.57,256.21,Premium,62,STORE_002,Pending,user1821@example.com,user_1821,2024-04-04 00:00:00
1838,2023-01-06,Chicago,Midwest,Toys,668.87,469.08,Free,31,STORE_019,,user1838@example.com,user_1838,2023-11-03 00:00:00
1167,2024-08-09,San Diego,West,Food,824.61,293.27,Enterprise,49,STORE_008,Active,user1167@example.com,user_1167,2024-12-29 00:00:00
1996,2024-02-26,San Antonio,South,Clothing,375.6,225.85,Premium,19,STORE_014,Inactive,user1996@example.com,user_1996,2024-06-15 00:00:00
1281,2023-09-28,San Antonio,South,Toys,135.85,76.45,Enterprise,44,STORE_016,,user1281@example.com,user_1281,2024-12-22 00:00:00
1300,2024-06-25,New York,East,Clothing,375.64,472.31,Basic,45,STORE_016,Active,user1300@example.com,user_1300,2024-02-23 00:00:00
1756,2024-01-14,San Antonio,South,Sports,310.23,495.55,Premium,49,STORE_005,Active,user1756@example.com,user_1756,2023-05-26 00:00:00
1320,2024-03-07,New York,East,Electronics,131.1,246.95,Free,34,STORE_007,Inactive,user1320@example.com,user_1320,2024-03-03 00:00:00
1656,2023-11-14,Chicago,Midwest,Toys,640.1,73.57,Free,40,STORE_016,,user1656@example.com,user_1656,02/06/2023 00:00
1601,2023-11-30,Phoenix,West,Clothing,673.74,27.68,Enterprise,40,STORE_008,,user1601@example.com,user_1601,01/04/2023 00:00
1604,2024-12-25,Phoenix,West,Electronics,546.42,477.81,Free,51,STORE_004,,user1604@example.com,user_1604,2024-06-18 00:00:00
1697,2024-05-02,San Antonio,South,Electronics,213.75,141.11,Premium,58,STORE_018,Inactive,user1697@example.com,user_1697,2024-08-16 00:00:00
1593,2024-06-30,Chicago,Midwest,Home,442.65,16.52,Enterprise,53,STORE_002,,user1593@example.com,user_1593,2023-11-21 00:00:00
1921,2023-04-04,Chicago,Midwest,Clothing,98.73,131.5,Premium,50,STORE_006,Pending,user1921@example.com,user_1921,2023-06-23 00:00:00
1945,2023-11-30,Los Angeles,West,Food,418.69,163.42,Premium,61,STORE_002,Pending,user1945@example.com,user_1945,2023-05-04 00:00:00
1461,2023-09-03,Los Angeles,West,Books,325.15,138.3,Enterprise,48,STORE_017,,user1461@example.com,user_1461,2023-01-30 00:00:00
1785,2023-08-28,Houston,South,Electronics,787.36,279.58,Free,51,STORE_019,Active,user1785@example.com,user_1785,2023-03-27 00:00:00
1228,2024-05-27,San Antonio,South,Books,429.51,271.08,Basic,39,STORE_018,Inactive,user1228@example.com,user_1228,2023-01-02 00:00:00
1559,2024-09-27,Los Angeles,West,Sports,683.2,129.19,Basic,16,STORE_002,,user1559@example.com,user_1559,2023-08-06 00:00:00
1365,2024-06-06,Dallas,South,Sports,701.45,49.41,Premium,26,STORE_018,,user1365@example.com,user_1365,14/10/2023 00:00
1252,2023-08-04,San Diego,West,Home,328.42,332.83,Free,56,STORE_009,,user1252@example.com,user_1252,2023-12-03 00:00:00
1892,2024-12-09,San Antonio,South,Food,419.03,337.99,Premium,54,STORE_016,Active,user1892@example.com,user_1892,2024-02-07 00:00:00
1352,2024-10-26,San Diego,West,Clothing,829.19,407.33,Premium,58,STORE_015,Active,user1352@example.com,user_1352,NULL
1219,2023-05-08,Dallas,South,Toys,288.32,14.79,Free,28,STORE_015,Active,user1219@example.com,user_1219,2023-04-03 00:00:00
1640,2024-10-02,Phoenix,West,Sports,,,Basic,30,STORE_016,Pending,user1640@example.com,user_1640,2024-09-12 00:00:00
1434,2023-07-20,San Antonio,South,Beauty,663.24,278.13,Premium,33,STORE_019,,user1434@example.com,user_1434,2024-08-01 00:00:00
1868,2024-08-25,Chicago,Midwest,Food,731.61,441.1,Premium,24,STORE_009,,user1868@example.com,user_1868,NULL
1965,2024-12-10,San Diego,West,Sports,845.9,164.88,Enterprise,16,STORE_014,Active,user1965@example.com,user_1965,2024-06-14 00:00:00
1402,2024-02-28,Phoenix,West,Home,166.36,489.07,Enterprise,22,STORE_005,Active,user1402@example.com,user_1402,2024-05-02 00:00:00
1032,2024-01-06,Philadelphia,East,Electronics,397.94,161.54,Basic,19,STORE_009,,user1032@example.com,user_1032,NULL
1470,2023-08-20,San Jose,West,Beauty,629.04,36.11,Premium,31,STORE_007,Inactive,,user_1470,2023-01-25 00:00:00
1309,2024-10-03,New York,East,Home,63.89,173.7,Free,31,STORE_004,,user1309@example.com,user_1309,2023-03-16 00:00:00
1796,2024-09-26,Chicago,Midwest,Toys,917.55,487.39,Premium,56,STORE_015,,user1796@example.com,user_1796,2024-12-11 00:00:00
1759,2023-05-11,Houston,South,Electronics,680.79,37.57,Enterprise,19,STORE_010,,user1759@example.com,user_1759,2024-01-26 00:00:00
1516,2024-09-24,Houston,South,Beauty,433.82,234.78,Basic,54,STORE_020,Active,user1516@example.com,user_1516,2024-10-28T00:00:00Z
1463,2023-01-27,Philadelphia,East,Toys,76.87,299.61,Free,53,STORE_007,Active,user1463@example.com,user_1463,2024-08-09 00:00:00
1112,2024-06-05,San Jose,West,Sports,799.06,125.36,Free,42,STORE_016,,user1112@example.com,user_1112,2024-03-22 00:00:00
1970,2023-05-14,New York,East,Clothing,,,Enterprise,60,STORE_004,Active,user1970@example.com,user_1970,2023-07-21 00:00:00
1304,2023-04-16,Houston,South,Beauty,406.81,268.71,Premium,36,STORE_018,Active,user1304@example.com,user_1304,2024-07-15 00:00:00
1889,2024-10-29,Dallas,South,Home,349.47,157.79,Free,53,STORE_018,Inactive,user1889@example.com,,2024-08-23 00:00:00
1460,2023-05-29,Chicago,Midwest,Electronics,208.37,101.73,Basic,48,STORE_018,Active,user1460@example.com,user_1460,2023-12-16 00:00:00
1488,2024-05-02,San Diego,West,Toys,170.66,212.25,Free,53,STORE_019,Pending,user1488@example.com,user_1488,2023-02-13 00:00:00
1066,2023-01-04,Los Angeles,West,Books,953.06,368.62,Basic,45,STORE_020,Inactive,user1066@example.com,user_1066,2023-07-30 00:00:00
1858,2023-01-07,New York,East,Home,446.0,75.49,Premium,20,STORE_012,Active,user1858@example.com,user_1858,2024-01-04 00:00:00
1318,2023-09-11,New York,East,Sports,44.8,89.45,Enterprise,56,STORE_005,Inactive,user1318@example.com,user_1318,2024-05-02 00:00:00
1432,2023-01-31,Los Angeles,West,Books,346.42,360.82,Basic,34,STORE_006,Inactive,user1432@example.com,user_1432,2023-01-23 00:00:00
1950,2023-09-26,San Jose,West,Clothing,345.0,443.08,Premium,59,STORE_005,,user1950@example.com,user_1950,2024-01-14 00:00:00
1054,2024-11-07,Chicago,Midwest,Food,796.95,462.46,Enterprise,61,STORE_003,Active,user1054@example.com,user_1054,2024-01-19 00:00:00
1183,2023-08-30,San Jose,West,Electronics,896.17,253.75,Premium,45,STORE_010,Inactive,user1183@example.com,user_1183,2023-05-01 00:00:00
1986,2024-03-15,Houston,South,Books,791.69,270.06,Premium,64,STORE_020,,user1986@example.com,user_1986,14/10/2023 00:00
1777,2024-06-04,Phoenix,West,Toys,175.76,309.37,Basic,62,STORE_003,,user1777@example.com,user_1777,2024-06-05 00:00:00
1017,2024-06-15,Los Angeles,West,Toys,499.84,359.25,Basic,36,STORE_012,,user1017@example.com,user_1017,2024-08-20 00:00:00
1905,2023-08-01,Los Angeles,West,Books,383.31,215.39,Basic,44,STORE_008,,user1905@example.com,user_1905,2023-09-18 00:00:00
1244,2023-05-18,Phoenix,West,Clothing,517.14,25.37,Free,44,STORE_017,Pending,user1244@example.com,user_1244,2024-03-18 00:00:00
1367,2024-05-24,New York,East,Home,85.13,136.48,Free,40,STORE_001,Inactive,user1367@example.com,user_1367,2024-05-28 00:00:00
1887,2024-10-21,Houston,South,Clothing,208.3,23.95,Free,30,STORE_004,Active,user1887@example.com,user_1887,2023-11-06 00:00:00
1871,2024-11-30,New York,East,Sports,742.42,377.43,Basic,61,STORE_020,Inactive,user1871@example.com,,2023-11-03 00:00:00
1959,2023-12-21,San Jose,West,Beauty,951.97,494.69,Enterprise,53,STORE_001,,user1959@example.com,user_1959,2023-08-03 00:00:00
1113,2024-06-12,Dallas,South,Toys,942.51,217.25,Enterprise,37,STORE_003,Pending,user1113@example.com,user_1113,2024-07-25 00:00:00
1179,2023-05-23,San Diego,West,Food,346.42,417.98,Free,63,STORE_001,,user1179@example.com,user_1179,2024-02-18 00:00:00
1657,2024-12-08,Houston,South,Sports,162.15,461.46,Free,53,STORE_001,,user1657@example.com,user_1657,2024-10-06 00:00:00
1134,2024-09-14,Chicago,Midwest,Beauty,117.55,98.23,Enterprise,29,STORE_013,Active,user1134@example.com,user_1134,2023-11-08 00:00:00
1840,2023-04-17,Los Angeles,West,Food,,,Premium,60,STORE_020,,user1840@example.com,user_1840,2024-01-31 00:00:00
1284,2023-08-27,New York,East,Sports,861.11,90.05,Premium,45,STORE_002,Pending,user1284@example.com,user_1284,2023-04-24 00:00:00
1824,2024-03-04,Houston,South,Toys,819.72,158.33,Premium,40,STORE_007,Inactive,user1824@example.com,user_1824,2024-08-11T00:00:00Z
1152,2024-08-24,Los Angeles,West,Books,826.34,225.64,Enterprise,33,STORE_007,Active,user1152@example.com,user_1152,03/12/2023 00:00
1760,2024-05-17,San Jose,West,Toys,461.74,441.09,Enterprise,52,STORE_002,Active,user1760@example.com,user_1760,2023-11-01 00:00:00
1239,2023-06-29,San Jose,West,Beauty,191.61,455.86,Basic,27,STORE_020,,user1239@example.com,user_1239,2023-02-14 00:00:00
1222,2023-06-11,San Antonio,South,Sports,764.24,208.58,Free,58,STORE_003,Inactive,user1222@example.com,user_1222,2023-04-18 00:00:00
1213,2023-11-30,San Antonio,South,Beauty,82.46,233.77,Enterprise,26,STORE_009,Inactive,user1213@example.com,user_1213,2024-01-26 00:00:00
1749,2024-02-13,San Antonio,South,Books,333.84,458.98,Enterprise,18,STORE_001,Pending,user1749@example.com,user_1749,2023-03-11 00:00:00
1211,2024-11-03,New York,East,Books,27.89,89.44,Enterprise,24,STORE_016,Pending,user1211@example.com,user_1211,2024-07-01 00:00:00
1129,2023-06-22,Dallas,South,Clothing,717.27,93.08,Premium,59,STORE_009,Inactive,user1129@example.com,user_1129,2024-03-28 00:00:00
1843,2024-10-12,Philadelphia,East,Clothing,774.69,7.31,Enterprise,60,STORE_010,,user1843@example.com,user_1843,19/01/2024 00:00
1926,2023-07-24,Houston,South,Clothing,672.26,100.12,Premium,42,STORE_001,Active,user1926@example.com,user_1926,2024-11-11 00:00:00
1052,2023-06-21,Philadelphia,East,Electronics,628.43,315.26,Enterprise,48,STORE_004,Pending,user1052@example.com,user_1052,2024-03-14 00:00:00
1951,2023-08-07,San Jose,West,Clothing,395.29,161.54,Free,36,STORE_006,Active,user1951@example.com,user_1951,2023-10-13 00:00:00
1218,2024-01-13,Chicago,Midwest,Electronics,990.57,252.29,Premium,29,STORE_014,Pending,user1218@example.com,user_1218,2024-08-05 00:00:00
1930,2023-04-08,New York,East,Home,690.75,382.05,Enterprise,59,STORE_005,Pending,user1930@example.com,user_1930,2023-03-11 00:00:00
1837,2024-09-15,Los Angeles,West,Toys,240.28,494.25,Enterprise,48,STORE_008,,user1837@example.com,user_1837,2023-11-13 00:00:00
1126,2024-03-14,Houston,South,Books,381.99,105.0,Premium,19,STORE_005,Pending,user1126@example.com,user_1126,NULL
1659,2024-03-30,Los Angeles,West,Home,651.57,488.9,Basic,33,STORE_011,Active,user1659@example.com,,2023-12-06 00:00:00
1832,2023-07-30,Philadelphia,East,Electronics,191.71,263.13,Basic,59,STORE_008,,user1832@example.com,user_1832,2024-05-18 00:00:00
1794,2023-07-17,New York,East,Electronics,797.28,276.68,Basic,29,STORE_005,Active,user1794@example.com,user_1794,2024-03-12 00:00:00
1063,2023-11-15,Las Vegas,Central,Food,580.66,155.03,Basic,31,STORE_014,Inactive,user1063@example.com,user_1063,2024-05-07 00:00:00
1677,2024-01-04,Los Angeles,West,Beauty,439.1,306.65,Enterprise,26,STORE_016,,user1677@example.com,user_1677,2024-05-08 00:00:00
1523,2023-09-26,Dallas,South,Books,769.44,357.75,Premium,19,STORE_013,,user1523@example.com,user_1523,2024-10-17 00:00:00
2000,2024-01-26,San Antonio,South,Beauty,183.94,278.66,Premium,64,STORE_010,,user2000@example.com,user_2000,2023-10-18 00:00:00
1377,2024-09-12,San Diego,West,Toys,14.14,458.49,Premium,37,STORE_005,,user1377@example.com,user_1377,2024-01-19 00:00:00
1579,2024-03-01,Philadelphia,East,Beauty,414.7,296.21,Free,40,STORE_016,Pending,,user_1579,2024-01-30T00:00:00Z
1372,2023-06-16,Houston,South,Books,374.5,319.31,Enterprise,32,STORE_012,,user1372@example.com,user_1372,2024-03-10 00:00:00
1242,2023-09-06,Philadelphia,East,Toys,684.26,230.46,Premium,39,STORE_001,Inactive,user1242@example.com,user_1242,2024-11-09 00:00:00
1456,2023-01-13,Houston,South,Clothing,89.54,487.2,Premium,57,STORE_013,,user1456@example.com,user_1456,2023-06-19 00:00:00
1737,2023-09-16,San Diego,West,Sports,870.72,462.54,Enterprise,53,STORE_010,,user1737@example.com,user_1737,2023-12-19 00:00:00
1223,2023-10-03,Chicago,Midwest,Books,11.56,409.11,Enterprise,60,STORE_010,Active,user1223@example.com,user_1223,2024-06-21 00:00:00
1703,2023-01-21,Houston,South,Home,30.2,213.48,Premium,45,STORE_014,,user1703@example.com,,2023-11-21 00:00:00
1584,2023-10-23,Los Angeles,West,Beauty,190.16,103.02,Basic,27,STORE_012,Inactive,user1584@example.com,user_1584,2023-08-06 00:00:00
1034,2023-03-02,Chicago,Midwest,Food,869.68,314.09,Basic,32,STORE_014,,user1034@example.com,user_1034,2024-01-22 00:00:00
1287,2023-03-07,San Jose,West,Home,19.41,381.46,Premium,53,STORE_008,,user1287@example.com,user_1287,2024-11-12 00:00:00
1861,2023-02-12,New York,East,Clothing,763.75,493.51,Basic,49,STORE_001,,user1861@example.com,user_1861,2023-12-12 00:00:00
1817,2023-12-11,Chicago,Midwest,Home,66.67,192.33,Free,36,STORE_008,Pending,user1817@example.com,user_1817,2023-04-13 00:00:00
1102,2024-12-16,Dallas,South,Beauty,702.27,143.34,Basic,17,STORE_020,Active,user1102@example.com,user_1102,2024-09-25 00:00:00
1829,2024-05-01,San Jose,West,Beauty,969.9,437.35,Basic,16,STORE_011,Active,user1829@example.com,user_1829,2023-08-28 00:00:00
1770,2024-02-14,New York,East,Clothing,203.13,150.46,Free,43,STORE_016,Active,user1770@example.com,user_1770,2024-08-08 00:00:00
1430,2024-05-31,Dallas,South,Electronics,987.35,498.17,Basic,47,STORE_003,Pending,user1430@example.com,user_1430,2023-04-29 00:00:00
1554,2024-07-07,San Diego,West,Books,38.93,496.71,Basic,29,STORE_006,Active,user1554@example.com,user_1554,2024-01-28 00:00:00
1380,2023-08-14,Phoenix,West,Sports,497.04,318.61,Enterprise,58,STORE_004,Inactive,user1380@example.com,user_1380,2023-08-18T00:00:00Z
1465,2024-09-07,Philadelphia,East,Clothing,241.03,221.3,Free,40,STORE_013,,user1465@example.com,user_1465,2023-04-25 00:00:00
1398,2024-08-29,Los Angeles,West,Books,581.15,477.26,Premium,52,STORE_012,Inactive,,user_1398,2024-07-02 00:00:00
1139,2024-02-02,Houston,South,Beauty,229.92,302.8,Free,65,STORE_012,Inactive,user1139@example.com,user_1139,2024-04-16 00:00:00
1551,2023-10-31,Los Angeles,West,Books,668.7,77.21,Enterprise,59,STORE_015,Inactive,user1551@example.com,user_1551,2024-09-05 00:00:00
1748,2024-05-29,Chicago,Midwest,Clothing,298.58,111.77,Free,61,STORE_019,,user1748@example.com,user_1748,2023-12-08 00:00:00
1705,2023-08-04,Chicago,Midwest,Books,816.86,153.06,Premium,65,STORE_006,,user1705@example.com,user_1705,2023-01-23 00:00:00
1904,2023-12-12,San Jose,West,Beauty,289.54,364.74,Enterprise,38,STORE_013,,user1904@example.com,user_1904,2024-07-15 00:00:00
