order_id,customer_name,email,product_category,product_name,quantity,unit_price,discount_percent,total_amount,order_date,city,country,payment_method,order_status,rating,discount_price
ORD00316,John Silva,john.silva162@example.com,Sports,Cycling Helmet,6,451.73,15.0,2303.82,2024-01-16,Yokohama,Japan,,Processing,5.0,2073.438
ORD00317,Sophia Smith,sophia.smith564@example.com,Beauty,Lipstick Set,8,226.51,0.0,1812.08,2023-10-19,Dubai,UAE,Cash on Delivery,Shipped,4.0,1630.872
ORD00318,Aarav Williams,aarav.williams220@example.com,Home & Kitchen,Non-stick Pan,5,459.96,0.0,2299.8,2023-04-07,Chennai,India,UPI,Shipped,4.0,2069.82
ORD00319,Mateo Muller,mateo.muller263@example.com,Home & Kitchen,Non-stick Pan,10,459.35,15.0,3904.47,2024-05-09,Leeds,UK,,Returned,2.0,3514.0229999999997
ORD00320,Ava Williams,,Sports,Football,1,461.33,20.0,369.06,2024-03-02,Los Angeles,USA,PayPal,Returned,4.0,332.154
ORD00321,Vivaan Williams,vivaan.williams327@example.com,Sports,Cycling Helmet,9,350.4,20.0,2522.88,2024-04-01,Sharjah,UAE,Cash on Delivery,Delivered,4.0,2270.592
ORD00322,Mei Tanaka,mei.tanaka345@example.com,Electronics,Earbuds,1,276.34,20.0,221.07,2024-05-28,Osaka,Japan,,Shipped,3.0,198.963
ORD00323,Olivia Tanaka,olivia.tanaka201@example.com,Sports,Cycling Helmet,9,126.89,20.0,913.61,2023-11-28,Dubai,UAE,Credit Card,Cancelled,4.0,822.249
ORD00324,Ananya Zhang,ananya.zhang672@example.com,Electronics,Webcam,6,310.03,25.0,1395.13,2024-09-30,Leeds,UK,Credit Card,Shipped,4.0,1255.6170000000002
ORD00325,Rohan Kumar,rohan.kumar56@example.com,Clothing,Rain Jacket,5,11.8,0.0,59.0,2023-11-09,Nice,France,Credit Card,Processing,5.0,53.1
ORD00326,Ananya Smith,ananya.smith769@example.com,Home & Kitchen,Storage Jars,3,349.06,20.0,837.74,2024-08-19,Sao Paulo,Brazil,UPI,Shipped,3.0,753.966
ORD00327,Mei Dubois,mei.dubois477@example.com,Beauty,Face Serum,5,333.18,15.0,1416.02,2023-04-21,Bengaluru,India,,Cancelled,4.0,1274.4180000000001
ORD00328,David Reddy,david.reddy497@example.com,Sports,Cycling Helmet,4,252.82,0.0,1011.28,2023-02-10,Hamburg,Germany,UPI,Cancelled,3.0,910.152
ORD00329,Aarav Wang,aarav.wang364@example.com,Beauty,Lipstick Set,9,141.56,10.0,1146.64,2024-02-01,Hyderabad,India,UPI,Shipped,4.0,1031.976
ORD00330,Li Singh,li.singh392@example.com,Sports,Cycling Helmet,4,211.58,20.0,677.06,2023-11-16,Abu Dhabi,UAE,Net Banking,Returned,3.0,609.3539999999999
ORD00331,Liam Rossi,liam.rossi208@example.com,Clothing,Running Shoes,9,455.23,0.0,4097.07,2024-11-02,Dubai,UAE,UPI,Delivered,2.0,3687.363
ORD00332,Priya Zhang,priya.zhang150@example.com,Beauty,Face Serum,7,480.79,10.0,3028.98,2023-06-05,Berlin,Germany,Debit Card,Shipped,,2726.082
ORD00333,Ava Dubois,ava.dubois581@example.com,Sports,Dumbbell Set,4,345.25,25.0,1035.75,2023-05-18,Brasilia,Brazil,Net Banking,Processing,4.0,932.1750000000001
ORD00334,Olivia Martinez,olivia.martinez198@example.com,Clothing,Cotton T-Shirt,1,463.09,5.0,439.94,2024-11-18,Munich,Germany,Credit Card,Shipped,5.0,395.946
ORD00335,Lucas Dubois,lucas.dubois333@example.com,Books,Cookbook,1,305.93,15.0,260.04,2024-02-08,Sharjah,UAE,Cash on Delivery,Returned,1.0,234.03600000000003
ORD00336,David Reddy,david.reddy847@example.com,Electronics,Laptop Stand,7,492.0,,3444.0,2024-02-01,Brasilia,Brazil,Credit Card,Shipped,4.0,3099.6
ORD00337,Mateo Williams,mateo.williams293@example.com,Books,Cookbook,10,459.92,0.0,4599.2,2024-04-19,Paris,France,PayPal,Returned,5.0,4139.28
ORD00338,Mateo Rossi,mateo.rossi424@example.com,Home & Kitchen,Cutlery Set,,229.57,5.0,,2024-04-10,Chicago,USA,UPI,Shipped,2.0,
ORD00339,Aditya Reddy,aditya.reddy650@example.com,Home & Kitchen,Non-stick Pan,7,364.8,0.0,2553.6,2024-01-23,Rio de Janeiro,Brazil,Credit Card,Shipped,5.0,2298.24
ORD00340,Lucas Singh,lucas.singh149@example.com,Clothing,Baseball Cap,5,158.21,25.0,593.29,2023-10-23,London,UK,Debit Card,Shipped,,533.961
ORD00341,Haruto Brown,,Books,History Book,1,305.95,5.0,290.65,2024-08-25,Nice,France,Net Banking,Cancelled,5.0,261.585
ORD00342,Aarav Johnson,aarav.johnson285@example.com,Sports,Cycling Helmet,4,29.21,15.0,99.31,2023-02-07,London,UK,PayPal,Returned,4.0,89.379
ORD00343,James Kumar,james.kumar427@example.com,Clothing,Denim Jeans,10,332.16,0.0,3321.6,2024-04-11,Abu Dhabi,UAE,Credit Card,Delivered,4.0,2989.44
ORD00344,Mary Tanaka,mary.tanaka777@example.com,Books,Children's Storybook,8,71.6,10.0,515.52,2023-12-04,Rio de Janeiro,Brazil,Cash on Delivery,Shipped,5.0,463.968
ORD00345,Vivaan Reddy,vivaan.reddy645@example.com,Sports,Yoga Mat,10,467.28,10.0,4205.52,2024-03-13,Abu Dhabi,UAE,UPI,Returned,5.0,3784.9680000000003
ORD00346,Mary Singh,mary.singh509@example.com,Sports,Football,3,442.41,10.0,1194.51,2023-07-18,Mumbai,India,Credit Card,Cancelled,2.0,1075.059
ORD00347,Yuki Smith,yuki.smith425@example.com,Books,Fiction Novel,9,403.99,5.0,3454.11,2023-10-16,Toronto,Canada,UPI,Processing,4.0,3108.699
ORD00348,Haruto Sharma,haruto.sharma342@example.com,Home & Kitchen,Cutlery Set,10,480.26,5.0,4562.47,2023-12-05,Perth,Australia,Net Banking,Delivered,5.0,4106.223
ORD00349,Rohan Garcia,rohan.garcia550@example.com,Home & Kitchen,Cutlery Set,7,464.26,10.0,2924.84,2024-08-01,Sydney,Australia,Debit Card,Returned,4.0,2632.356
ORD00350,Aditya Singh,aditya.singh32@example.com,Home & Kitchen,Cutlery Set,3,287.64,0.0,862.92,2023-11-12,Sydney,Australia,UPI,Cancelled,3.0,776.6279999999999
ORD00351,Mary Garcia,mary.garcia310@example.com,Clothing,Rain Jacket,2,190.24,,380.48,2023-07-26,Houston,USA,Cash on Delivery,Delivered,5.0,342.432
ORD00352,Rohan Smith,rohan.smith496@example.com,Beauty,Perfume,6,75.93,0.0,455.58,2023-07-30,Chennai,India,Net Banking,Returned,4.0,410.022
ORD00353,Isabella Patel,isabella.patel609@example.com,Electronics,Power Bank,1,56.04,10.0,50.44,2023-01-24,Abu Dhabi,UAE,PayPal,Shipped,3.0,45.396
ORD00354,Kavya Brown,kavya.brown792@example.com,Books,Fiction Novel,3,140.45,,421.35,2024-09-29,Brasilia,Brazil,Credit Card,Shipped,5.0,379.21500000000003
ORD00355,James Brown,james.brown722@example.com,Home & Kitchen,Storage Jars,2,159.13,25.0,238.69,2023-02-21,London,UK,Net Banking,Delivered,1.0,214.821
ORD00356,Aditya Suzuki,aditya.suzuki722@example.com,Sports,Cycling Helmet,8,310.08,5.0,2356.61,2024-11-17,Sao Paulo,Brazil,,Cancelled,2.0,2120.949
ORD00357,Sofia Garcia,sofia.garcia318@example.com,Beauty,Sunscreen,4,76.14,10.0,274.1,2024-01-08,Osaka,Japan,PayPal,Processing,4.0,246.69000000000003
ORD00358,Michael Martinez,,Books,Fiction Novel,8,423.65,15.0,2880.82,2024-09-10,Dubai,UAE,Cash on Delivery,Delivered,2.0,2592.7380000000003
ORD00359,James Rossi,james.rossi812@example.com,Home & Kitchen,Storage Jars,10,209.65,0.0,2096.5,2024-05-08,Tokyo,Japan,UPI,Shipped,5.0,1886.8500000000001
ORD00360,Emma Suzuki,emma.suzuki351@example.com,Sports,Dumbbell Set,2,370.99,25.0,556.49,2023-04-28,Sharjah,UAE,Net Banking,Processing,5.0,500.841
ORD00361,Priya Williams,priya.williams72@example.com,Sports,Yoga Mat,10,386.81,25.0,2901.07,2024-10-22,Mumbai,India,Debit Card,Shipped,1.0,2610.963
ORD00362,Haruto Singh,haruto.singh464@example.com,Sports,Cricket Bat,10,226.34,15.0,1923.89,2023-11-03,Sharjah,UAE,UPI,Cancelled,4.0,1731.5010000000002
ORD00363,Aditya Muller,,Sports,Football,5,35.89,0.0,179.45,2023-01-01,Rio de Janeiro,Brazil,Credit Card,Processing,3.0,161.505
ORD00364,Emma Muller,emma.muller326@example.com,Beauty,Sunscreen,7,274.83,25.0,1442.86,2023-05-23,Frankfurt,Germany,,Processing,3.0,1298.5739999999998
ORD00365,Kavya Singh,kavya.singh74@example.com,Beauty,Face Serum,8,330.67,0.0,2645.36,2023-03-28,Leeds,UK,,Cancelled,5.0,2380.824
ORD00366,Isabella Suzuki,isabella.suzuki466@example.com,Sports,Football,8,195.43,20.0,1250.75,2024-09-11,Hyderabad,India,Net Banking,Shipped,4.0,1125.675
ORD00367,Emma Rossi,emma.rossi35@example.com,Electronics,Earbuds,2,292.23,0.0,584.46,2023-05-26,Rio de Janeiro,Brazil,Net Banking,Returned,5.0,526.014
ORD00368,Aditya Johnson,aditya.johnson760@example.com,Beauty,Face Serum,9,400.06,0.0,3600.54,2023-12-18,Sao Paulo,Brazil,Net Banking,Cancelled,5.0,3240.486
ORD00369,Liam Zhang,liam.zhang984@example.com,Home & Kitchen,Blender,10,375.97,10.0,3383.73,2023-03-04,Lyon,France,Cash on Delivery,Delivered,4.0,3045.357
ORD00370,Mei Dubois,,Books,Fiction Novel,2,426.47,0.0,852.94,2024-09-22,Montreal,Canada,,Processing,,767.6460000000001
ORD00371,Ishaan Dubois,ishaan.dubois606@example.com,Beauty,Shampoo,6,404.88,5.0,2307.82,2024-05-11,London,UK,UPI,Delivered,5.0,2077.038
ORD00372,Isabella Singh,isabella.singh771@example.com,Books,History Book,8,364.37,15.0,2477.72,2023-02-25,Toronto,Canada,Credit Card,Shipped,5.0,2229.948
ORD00373,Kavya Martinez,kavya.martinez771@example.com,Sports,Dumbbell Set,7,239.92,20.0,1343.55,2023-01-13,Calgary,Canada,Net Banking,Processing,1.0,1209.195
ORD00374,Ishaan Rossi,ishaan.rossi980@example.com,Books,Children's Storybook,5,170.81,0.0,854.05,2023-09-19,Abu Dhabi,UAE,Net Banking,Shipped,5.0,768.645
ORD00375,Haruto Smith,haruto.smith694@example.com,Beauty,Shampoo,1,338.04,0.0,338.04,2024-02-26,San Francisco,USA,Credit Card,Cancelled,4.0,304.23600000000005
ORD00376,Sara Smith,,Sports,Yoga Mat,10,330.02,0.0,3300.2,2023-05-03,San Francisco,USA,Debit Card,Cancelled,5.0,2970.18
ORD00377,Mei Gupta,mei.gupta713@example.com,Clothing,Running Shoes,2,321.2,10.0,578.16,2024-03-13,Brisbane,Australia,Debit Card,Delivered,1.0,520.3439999999999
ORD00378,John Tanaka,john.tanaka62@example.com,Home & Kitchen,Blender,2,248.4,20.0,397.44,2023-07-02,Paris,France,Debit Card,Returned,3.0,357.696
ORD00379,Ava Reddy,ava.reddy733@example.com,Home & Kitchen,Non-stick Pan,2,287.82,25.0,431.73,2023-01-20,Lyon,France,PayPal,Delivered,4.0,388.557
ORD00380,Sara Singh,sara.singh927@example.com,Books,Children's Storybook,,355.26,25.0,,2024-03-22,Tokyo,Japan,Cash on Delivery,Shipped,,
ORD00381,Chen Martinez,chen.martinez549@example.com,Home & Kitchen,Blender,7,32.32,0.0,226.24,2024-01-10,Rio de Janeiro,Brazil,Credit Card,Cancelled,4.0,203.616
ORD00382,Wei Smith,wei.smith41@example.com,Books,Cookbook,7,448.75,15.0,2670.06,2024-05-13,Houston,USA,PayPal,Shipped,3.0,2403.054
ORD00383,Aarav Muller,aarav.muller399@example.com,Electronics,Webcam,8,483.45,,3867.6,2023-12-14,Bengaluru,India,,Delivered,3.0,3480.84
ORD00384,Mei Silva,mei.silva695@example.com,Sports,Dumbbell Set,4,462.78,,1851.12,2023-05-25,Paris,France,Net Banking,Returned,,1666.008
ORD00385,Chen Singh,,Beauty,Face Serum,2,230.81,0.0,461.62,2023-04-19,Houston,USA,Cash on Delivery,Returned,3.0,415.458
ORD00386,Emma Zhang,emma.zhang756@example.com,Beauty,Sunscreen,10,275.21,5.0,2614.49,2023-02-16,Dubai,UAE,UPI,Delivered,3.0,2353.0409999999997
ORD00387,Haruto Suzuki,haruto.suzuki379@example.com,Sports,Dumbbell Set,10,25.15,20.0,201.2,2023-06-11,Chennai,India,Credit Card,Delivered,,181.07999999999998
ORD00388,Isabella Kumar,isabella.kumar608@example.com,Home & Kitchen,Cutlery Set,8,347.72,10.0,2503.58,2024-06-19,Nice,France,Debit Card,Shipped,1.0,2253.222
ORD00389,Ava Gupta,ava.gupta627@example.com,Electronics,Webcam,1,281.07,0.0,281.07,2024-09-25,Melbourne,Australia,Net Banking,Shipped,3.0,252.963
ORD00390,Ishaan Singh,ishaan.singh992@example.com,Books,History Book,1,31.74,5.0,30.15,2024-03-21,Montreal,Canada,Cash on Delivery,Cancelled,,27.134999999999998
ORD00391,Yuki Patel,yuki.patel181@example.com,Clothing,Cotton T-Shirt,2,40.08,25.0,60.12,2024-08-29,Abu Dhabi,UAE,Net Banking,Shipped,4.0,54.108
ORD00392,Diya Reddy,diya.reddy101@example.com,Clothing,Baseball Cap,4,190.89,25.0,572.67,2024-08-22,Paris,France,Net Banking,Shipped,5.0,515.403
ORD00393,Michael Gupta,michael.gupta140@example.com,Books,Cookbook,5,105.09,0.0,525.45,2023-10-15,London,UK,,Cancelled,3.0,472.90500000000003
ORD00394,Haruto Zhang,haruto.zhang303@example.com,Sports,Dumbbell Set,10,453.26,5.0,4305.97,2023-03-30,Yokohama,Japan,,Shipped,5.0,3875.3730000000005
ORD00395,Sara Sharma,sara.sharma754@example.com,Clothing,Denim Jeans,10,115.09,0.0,1150.9,2024-08-10,Chennai,India,Credit Card,Delivered,5.0,1035.8100000000002
ORD00396,Vivaan Suzuki,vivaan.suzuki491@example.com,Beauty,Face Serum,4,46.13,20.0,147.62,2023-08-12,Birmingham,UK,UPI,Shipped,2.0,132.858
ORD00397,Aarav Martinez,aarav.martinez166@example.com,Beauty,Sunscreen,10,17.08,0.0,170.8,2024-02-20,Birmingham,UK,PayPal,Cancelled,1.0,153.72000000000003
ORD00398,Lucas Kumar,lucas.kumar708@example.com,Home & Kitchen,Storage Jars,7,377.68,5.0,2511.57,2023-03-24,Abu Dhabi,UAE,PayPal,Delivered,4.0,2260.413
ORD00399,Mateo Patel,mateo.patel375@example.com,Books,Children's Storybook,6,91.76,0.0,550.56,2024-07-28,Munich,Germany,UPI,Shipped,5.0,495.50399999999996
ORD00400,Yuki Muller,yuki.muller720@example.com,Clothing,Baseball Cap,6,179.59,20.0,862.03,2023-10-11,Mumbai,India,UPI,Processing,5.0,775.827
ORD00401,David Reddy,david.reddy545@example.com,Beauty,Perfume,8,312.37,0.0,2498.96,2023-07-12,Paris,France,Credit Card,Cancelled,4.0,2249.0640000000003
ORD00402,Aditya Reddy,aditya.reddy115@example.com,Beauty,Shampoo,4,262.74,10.0,945.86,2024-03-02,Sao Paulo,Brazil,Net Banking,Processing,1.0,851.274
ORD00403,Kavya Smith,kavya.smith893@example.com,Clothing,Rain Jacket,7,291.46,15.0,1734.19,2024-05-12,Sharjah,UAE,PayPal,Returned,5.0,1560.7710000000002
ORD00404,Michael Williams,michael.williams920@example.com,Home & Kitchen,Coffee Maker,4,244.7,0.0,978.8,2023-06-01,Brisbane,Australia,Net Banking,Shipped,3.0,880.92
ORD00405,Chen Rossi,chen.rossi997@example.com,Clothing,Baseball Cap,3,84.82,15.0,216.29,2024-08-11,Leeds,UK,UPI,Processing,5.0,194.661
ORD00406,Chen Patel,chen.patel353@example.com,Clothing,Running Shoes,3,269.15,0.0,807.45,2024-02-19,Lyon,France,Net Banking,Processing,5.0,726.705
ORD00407,David Zhang,david.zhang303@example.com,Books,Self-Help Guide,10,335.11,25.0,2513.33,2023-12-13,Houston,USA,Credit Card,Shipped,2.0,2261.997
ORD00408,Kavya Sharma,kavya.sharma862@example.com,Clothing,Wool Sweater,6,32.24,5.0,183.77,2023-10-12,Berlin,Germany,Credit Card,Returned,2.0,165.393
ORD00409,David Tanaka,david.tanaka326@example.com,Sports,Cycling Helmet,1,454.68,0.0,454.68,2024-03-13,Perth,Australia,UPI,Delivered,4.0,409.212
ORD00410,Kavya Garcia,kavya.garcia90@example.com,Clothing,Baseball Cap,7,402.82,20.0,2255.79,2024-02-29,London,UK,Debit Card,Shipped,5.0,2030.211
ORD00411,James Kumar,james.kumar605@example.com,Books,Fiction Novel,,321.21,0.0,,2024-07-23,Lyon,France,Debit Card,Shipped,4.0,
ORD00412,Sophia Martinez,sophia.martinez847@example.com,Home & Kitchen,Storage Jars,9,371.23,0.0,3341.07,2023-06-07,Montreal,Canada,PayPal,Cancelled,4.0,3006.963
ORD00413,Emma Gupta,emma.gupta705@example.com,Beauty,Shampoo,,383.54,0.0,,2024-09-05,Perth,Australia,Cash on Delivery,Cancelled,5.0,
ORD00414,Chen Reddy,chen.reddy751@example.com,Sports,Yoga Mat,3,292.92,25.0,659.07,2023-05-19,Melbourne,Australia,Credit Card,Processing,4.0,593.163
ORD00415,Vivaan Williams,vivaan.williams655@example.com,Electronics,Laptop Stand,3,383.52,0.0,1150.56,2024-07-10,Brisbane,Australia,,Processing,4.0,1035.504
ORD00416,Ishaan Rossi,ishaan.rossi844@example.com,Clothing,Cotton T-Shirt,5,189.64,15.0,805.97,2023-06-16,Los Angeles,USA,Debit Card,Returned,3.0,725.373
ORD00417,Mei Rossi,mei.rossi852@example.com,Sports,Cycling Helmet,2,211.59,0.0,423.18,2023-05-15,Chennai,India,UPI,Processing,3.0,380.862
ORD00418,Sofia Garcia,sofia.garcia612@example.com,Sports,Cricket Bat,5,19.24,5.0,91.39,2023-05-12,Manchester,UK,UPI,Shipped,2.0,82.251
ORD00419,Emma Reddy,emma.reddy794@example.com,Books,History Book,2,21.23,0.0,42.46,2024-04-25,Chicago,USA,Credit Card,Delivered,1.0,38.214
ORD00420,Haruto Reddy,haruto.reddy943@example.com,Sports,Dumbbell Set,4,96.47,0.0,385.88,2023-05-30,Montreal,Canada,UPI,Shipped,5.0,347.29200000000003
ORD00421,Diya Silva,diya.silva102@example.com,Sports,Yoga Mat,4,482.31,0.0,1929.24,2023-04-12,Frankfurt,Germany,UPI,Returned,2.0,1736.316
ORD00422,Priya Wang,priya.wang435@example.com,Clothing,Rain Jacket,2,381.9,25.0,572.85,2023-04-23,Sao Paulo,Brazil,Net Banking,Processing,5.0,515.565
ORD00423,Yuki Patel,yuki.patel506@example.com,Electronics,Smartwatch,10,369.41,25.0,2770.58,2023-08-20,Rio de Janeiro,Brazil,UPI,Cancelled,2.0,2493.522
ORD00424,Mateo Martinez,mateo.martinez377@example.com,Clothing,Cotton T-Shirt,8,337.69,0.0,2701.52,2023-05-03,Leeds,UK,Net Banking,Returned,3.0,2431.368
ORD00425,Aditya Wang,aditya.wang347@example.com,Clothing,Rain Jacket,7,65.77,25.0,345.29,2023-10-13,Sharjah,UAE,UPI,Cancelled,5.0,310.761
ORD00426,John Martinez,john.martinez151@example.com,Books,Fiction Novel,8,251.15,0.0,2009.2,2023-01-31,New York,USA,,Delivered,1.0,1808.28
ORD00427,Priya Tanaka,priya.tanaka335@example.com,Clothing,Running Shoes,2,381.28,25.0,571.92,2024-04-22,Hamburg,Germany,PayPal,Cancelled,4.0,514.728
ORD00428,Sophia Zhang,sophia.zhang554@example.com,Sports,Yoga Mat,1,495.4,0.0,495.4,2024-01-28,Marseille,France,,Cancelled,1.0,445.86
ORD00429,Vivaan Gupta,vivaan.gupta882@example.com,Home & Kitchen,LED Lamp,7,71.57,25.0,375.74,2023-04-23,Sharjah,UAE,Net Banking,Returned,5.0,338.166
ORD00430,Olivia Martinez,olivia.martinez161@example.com,Sports,Yoga Mat,8,297.57,15.0,2023.48,2023-10-19,Sydney,Australia,Credit Card,Returned,,1821.132
ORD00431,Sofia Wang,sofia.wang760@example.com,Sports,Yoga Mat,6,193.38,15.0,986.24,2024-02-26,Sydney,Australia,PayPal,Shipped,4.0,887.616
ORD00432,Liam Kumar,liam.kumar68@example.com,Home & Kitchen,Non-stick Pan,1,271.52,,271.52,2024-11-04,Yokohama,Japan,UPI,Delivered,5.0,244.368
ORD00433,Aarav Zhang,aarav.zhang400@example.com,Home & Kitchen,Storage Jars,8,54.53,15.0,370.8,2024-05-23,Brasilia,Brazil,UPI,Shipped,4.0,333.72
ORD00434,Emma Smith,emma.smith868@example.com,Electronics,Laptop Stand,1,152.17,5.0,144.56,2024-10-01,San Francisco,USA,Credit Card,Returned,2.0,130.104
ORD00435,Liam Silva,liam.silva215@example.com,Home & Kitchen,Non-stick Pan,5,254.8,15.0,1082.9,2023-07-24,Yokohama,Japan,UPI,Returned,5.0,974.6100000000001
ORD00436,Priya Sharma,priya.sharma529@example.com,Clothing,Rain Jacket,8,137.63,20.0,880.83,2024-08-02,Hyderabad,India,Debit Card,Processing,3.0,792.7470000000001
ORD00437,Rohan Williams,rohan.williams421@example.com,Home & Kitchen,Non-stick Pan,7,137.13,0.0,959.91,2023-09-20,Dubai,UAE,Net Banking,Shipped,3.0,863.919
ORD00438,Aarav Johnson,aarav.johnson318@example.com,Books,History Book,7,213.9,5.0,1422.43,2023-06-13,Vancouver,Canada,Credit Card,Processing,4.0,1280.1870000000001
ORD00439,Li Rossi,li.rossi873@example.com,Electronics,Earbuds,1,430.49,10.0,387.44,2023-03-07,Kyoto,Japan,PayPal,Delivered,3.0,348.696
ORD00440,Diya Reddy,diya.reddy513@example.com,Electronics,Webcam,2,122.85,15.0,208.84,2023-12-04,Sharjah,UAE,Net Banking,Shipped,3.0,187.95600000000002
ORD00441,Rohan Reddy,rohan.reddy994@example.com,Home & Kitchen,Cutlery Set,10,32.68,0.0,326.8,2023-11-21,Rio de Janeiro,Brazil,Net Banking,Shipped,3.0,294.12
ORD00442,Mary Martinez,mary.martinez842@example.com,Home & Kitchen,Non-stick Pan,10,22.23,0.0,222.3,2024-11-18,Hamburg,Germany,Cash on Delivery,Cancelled,4.0,200.07000000000002
ORD00443,Mateo Reddy,mateo.reddy243@example.com,Books,History Book,,480.57,10.0,,2023-11-05,Los Angeles,USA,UPI,Shipped,3.0,
ORD00444,Isabella Garcia,isabella.garcia901@example.com,Beauty,Sunscreen,5,433.89,25.0,1627.09,2024-04-27,Kyoto,Japan,PayPal,Cancelled,2.0,1464.3809999999999
ORD00445,Sofia Gupta,sofia.gupta519@example.com,Electronics,Power Bank,9,370.2,0.0,3331.8,2023-02-23,Leeds,UK,,Shipped,,2998.6200000000003
ORD00446,Ananya Williams,ananya.williams85@example.com,Electronics,USB-C Cable,3,424.25,15.0,1081.84,2024-04-07,Lyon,France,UPI,Shipped,4.0,973.656
ORD00447,Mei Williams,mei.williams425@example.com,Home & Kitchen,Coffee Maker,7,472.65,5.0,3143.12,2023-01-22,Hyderabad,India,PayPal,Returned,2.0,2828.808
ORD00448,Michael Smith,michael.smith873@example.com,Clothing,Cotton T-Shirt,7,302.19,15.0,1798.03,2023-06-24,Dubai,UAE,Credit Card,Returned,5.0,1618.227
ORD00449,Sofia Martinez,sofia.martinez731@example.com,Clothing,Denim Jeans,5,147.54,0.0,737.7,2024-03-17,Munich,Germany,,Processing,3.0,663.9300000000001
ORD00450,Emma Gupta,emma.gupta150@example.com,Electronics,Webcam,4,310.75,15.0,1056.55,2024-08-19,Paris,France,Credit Card,Cancelled,4.0,950.895
ORD00451,Chen Tanaka,chen.tanaka731@example.com,Books,History Book,5,41.16,0.0,205.8,2023-12-07,Frankfurt,Germany,UPI,Returned,5.0,185.22000000000003
ORD00452,Chen Patel,,Sports,Cycling Helmet,7,337.27,0.0,2360.89,2024-08-17,Birmingham,UK,Debit Card,Returned,4.0,2124.801
ORD00453,Mateo Garcia,mateo.garcia325@example.com,Beauty,Perfume,5,62.84,,314.2,2023-05-11,Marseille,France,PayPal,Processing,4.0,282.78
ORD00454,Mateo Brown,mateo.brown780@example.com,Home & Kitchen,Storage Jars,3,161.19,0.0,483.57,2024-07-23,Paris,France,Debit Card,Shipped,,435.213
ORD00455,Priya Patel,priya.patel168@example.com,Beauty,Sunscreen,8,25.19,25.0,151.14,2024-04-13,Paris,France,,Shipped,2.0,136.02599999999998
ORD00456,Ananya Williams,ananya.williams173@example.com,Beauty,Perfume,10,445.99,0.0,4459.9,2024-06-22,Dubai,UAE,Net Banking,Delivered,5.0,4013.91
ORD00457,Li Reddy,li.reddy27@example.com,Home & Kitchen,LED Lamp,2,200.11,0.0,400.22,2023-11-28,London,UK,Credit Card,Cancelled,5.0,360.19800000000004
ORD00458,Michael Brown,michael.brown6@example.com,Home & Kitchen,Non-stick Pan,8,165.83,0.0,1326.64,2023-08-05,Pune,India,UPI,Processing,2.0,1193.976
ORD00459,Sophia Dubois,sophia.dubois409@example.com,Home & Kitchen,Coffee Maker,7,49.15,0.0,344.05,2024-02-02,Kyoto,Japan,PayPal,Shipped,5.0,309.64500000000004
ORD00460,Mei Suzuki,mei.suzuki944@example.com,Home & Kitchen,LED Lamp,6,334.43,5.0,1906.25,2024-05-16,Nice,France,Net Banking,Processing,4.0,1715.625
ORD00461,Aditya Suzuki,aditya.suzuki629@example.com,Clothing,Wool Sweater,2,25.02,25.0,37.53,2024-11-23,Munich,Germany,Net Banking,Returned,5.0,33.777
ORD00462,Aditya Williams,aditya.williams82@example.com,Books,Self-Help Guide,3,343.74,5.0,979.66,2024-06-19,Kyoto,Japan,Cash on Delivery,Delivered,1.0,881.694
ORD00463,David Reddy,david.reddy423@example.com,Electronics,Earbuds,10,407.35,0.0,4073.5,2024-05-30,Mumbai,India,PayPal,Cancelled,3.0,3666.15
ORD00464,Sofia Tanaka,sofia.tanaka427@example.com,Beauty,Lipstick Set,8,379.89,10.0,2735.21,2023-12-16,Manchester,UK,Debit Card,Delivered,5.0,2461.6890000000003
ORD00465,Sara Reddy,sara.reddy19@example.com,Electronics,Smartwatch,3,329.62,20.0,791.09,2024-11-04,Sharjah,UAE,Net Banking,Processing,5.0,711.981
ORD00466,Mary Tanaka,mary.tanaka90@example.com,Clothing,Denim Jeans,,60.4,,,2023-07-12,Delhi,India,Net Banking,Shipped,4.0,
ORD00467,Sofia Rossi,sofia.rossi309@example.com,Books,Cookbook,1,62.65,25.0,46.99,2024-05-11,Paris,France,,Cancelled,3.0,42.291000000000004
ORD00468,Kavya Muller,kavya.muller402@example.com,Electronics,Power Bank,,317.05,20.0,,2024-05-22,Sharjah,UAE,PayPal,Returned,1.0,
ORD00469,Olivia Tanaka,olivia.tanaka606@example.com,Beauty,Perfume,8,119.79,0.0,958.32,2024-03-08,Abu Dhabi,UAE,Cash on Delivery,Delivered,4.0,862.488
ORD00470,Mateo Martinez,mateo.martinez638@example.com,Beauty,Lipstick Set,7,15.3,5.0,101.75,2024-04-25,Perth,Australia,Debit Card,Returned,4.0,91.575
ORD00471,Isabella Dubois,isabella.dubois733@example.com,Beauty,Sunscreen,5,362.88,20.0,1451.52,2024-11-20,Perth,Australia,,Shipped,4.0,1306.368
ORD00472,Chen Kumar,chen.kumar133@example.com,Clothing,Denim Jeans,8,54.95,25.0,329.7,2023-11-07,Munich,Germany,Cash on Delivery,Delivered,4.0,296.73
ORD00473,Mateo Brown,mateo.brown163@example.com,Clothing,Rain Jacket,2,172.18,5.0,327.14,2023-05-04,Sao Paulo,Brazil,Net Banking,Processing,4.0,294.426
